"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312521052547/0001193125-21-052547.txt","0001193125-21-052547","0001193125-21-052547.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312521052547/0001193125-21-052547.txt","2021-02-23","2020-12-31","2/23/2021 10:13:37 PM","34","10-K","001-06880","21666755","","XBRL","36120419","1","1","d14650d10k.htm","FORM 10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297121000197/0000072971-21-000197.txt","0000072971-21-000197","0000072971-21-000197.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297121000197/0000072971-21-000197.txt","2021-02-23","2020-12-31","2/23/2021 9:58:04 PM","34","10-K","001-02979","21666484","","XBRL","80062313","1","1","wfc-20201231.htm","FORM 10-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085821000016/0000070858-21-000016.txt","0000070858-21-000016","0000070858-21-000016.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085821000016/0000070858-21-000016.txt","2021-02-12","2021-02-12","2/12/2021 9:26:42 PM","34","8-K","001-06523","21628012","8.01","XBRL","427617","1","1","bac-20210212.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521041571/0001193125-21-041571.txt","0001193125-21-041571","0001193125-21-041571.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521041571/0001193125-21-041571.txt","2021-02-12","2021-02-12","2/12/2021 9:18:03 PM","34","8-K","001-02979","21627702","8.01,9.01","XBRL","455312","1","1","d45079d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521035451/0001193125-21-035451.txt","0001193125-21-035451","0001193125-21-035451.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521035451/0001193125-21-035451.txt","2021-02-10","2021-02-10","2/10/2021 1:11:02 PM","34","8-K","001-02979","21609358","8.01,9.01","XBRL","371953","1","1","d58419d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521033639/0001193125-21-033639.txt","0001193125-21-033639","0001193125-21-033639.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521033639/0001193125-21-033639.txt","2021-02-09","2021-02-09","2/9/2021 3:43:33 PM","34","8-K","001-02979","21604529","8.01,9.01","XBRL","395924","1","1","d120871d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465921010506/0001104659-21-010506.txt","0001104659-21-010506","0001104659-21-010506.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465921010506/0001104659-21-010506.txt","2021-02-02","2021-02-01","2/2/2021 11:54:04 AM","34","8-K","001-06880","21578977","3.03,5.03,8.01,9.01","XBRL","902370","1","1","tm214004d4_8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521024026/0001193125-21-024026.txt","0001193125-21-024026","0001193125-21-024026.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521024026/0001193125-21-024026.txt","2021-02-01","2021-01-28","2/1/2021 3:45:05 PM","34","8-K","001-02979","21575298","5.03,9.01","XBRL","981778","1","1","d123569d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297121000019/0000072971-21-000019.txt","0000072971-21-000019","0000072971-21-000019.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297121000019/0000072971-21-000019.txt","2021-01-29","2021-01-26","1/29/2021 9:49:16 PM","34","8-K","001-02979","21571968","5.02","XBRL","384792","1","1","wfc-20210126.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521021930/0001193125-21-021930.txt","0001193125-21-021930","0001193125-21-021930.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521021930/0001193125-21-021930.txt","2021-01-29","2021-01-29","1/29/2021 2:52:03 PM","34","8-K","001-02979","21568561","8.01,9.01","XBRL","401418","1","1","d137272d8k.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000119312521020850/0001193125-21-020850.txt","0001193125-21-020850","0001193125-21-020850.txt","./www.sec.gov/Archives/edgar/data/0000070858/000119312521020850/0001193125-21-020850.txt","2021-01-28","2021-01-28","1/28/2021 9:38:03 PM","34","8-K","001-06523","21565654","3.03,5.03,8.01,9.01","XBRL","560476","1","1","d106626d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312521018893/0001193125-21-018893.txt","0001193125-21-018893","0001193125-21-018893.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312521018893/0001193125-21-018893.txt","2021-01-27","2021-01-22","1/27/2021 6:45:33 PM","34","8-K","001-06880","21558734","5.02,9.01","XBRL","258530","1","1","d32105d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521017280/0001193125-21-017280.txt","0001193125-21-017280","0001193125-21-017280.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521017280/0001193125-21-017280.txt","2021-01-26","2021-01-26","1/26/2021 3:39:04 PM","34","8-K","001-02979","21552170","8.01,9.01","XBRL","960080","1","1","d108472d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521017127/0001193125-21-017127.txt","0001193125-21-017127","0001193125-21-017127.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521017127/0001193125-21-017127.txt","2021-01-26","2021-01-25","1/26/2021 1:59:56 PM","34","8-K","001-02979","21551830","8.01,9.01","XBRL","370743","1","1","d108216d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521014338/0001193125-21-014338.txt","0001193125-21-014338","0001193125-21-014338.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521014338/0001193125-21-014338.txt","2021-01-22","2021-01-22","1/22/2021 3:26:03 PM","34","8-K","001-02979","21544255","5.03,9.01","XBRL","401676","1","1","d104333d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312521011887/0001193125-21-011887.txt","0001193125-21-011887","0001193125-21-011887.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312521011887/0001193125-21-011887.txt","2021-01-20","2021-01-20","1/20/2021 11:51:21 AM","34","8-K","001-06880","21537382","2.02,9.01","XBRL","12337226","1","1","d206820d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312521010889/0001193125-21-010889.txt","0001193125-21-010889","0001193125-21-010889.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312521010889/0001193125-21-010889.txt","2021-01-19","2021-01-19","1/19/2021 1:37:33 PM","34","8-K","001-02979","21534044","8.01,9.01","XBRL","340808","1","1","d108900d8k.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085821000004/0000070858-21-000004.txt","0000070858-21-000004","0000070858-21-000004.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085821000004/0000070858-21-000004.txt","2021-01-19","2021-01-19","1/19/2021 11:45:43 AM","34","8-K","001-06523","21533809","2.02,7.01,8.01,9.01","XBRL","17428859","1","1","bac-20210119.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367621000016/0000713676-21-000016.txt","0000713676-21-000016","0000713676-21-000016.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367621000016/0000713676-21-000016.txt","2021-01-15","2021-01-15","1/15/2021 6:20:20 PM","34","8-K","001-09718","21531212","2.02,8.01,9.01","XBRL","7079928","1","1","pnc-20210115.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297121000008/0000072971-21-000008.txt","0000072971-21-000008","0000072971-21-000008.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297121000008/0000072971-21-000008.txt","2021-01-15","2021-01-15","1/15/2021 12:45:37 PM","34","8-K","001-02979","21530537","2.02,7.01,9.01","XBRL","8064817","1","1","wfc-20210115.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367621000011/0000713676-21-000011.txt","0000713676-21-000011","0000713676-21-000011.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367621000011/0000713676-21-000011.txt","2021-01-15","2021-01-15","1/15/2021 11:53:15 AM","34","8-K","001-09718","21530497","2.02,9.01","XBRL","977249","1","1","pnc-20210115.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297121000003/0000072971-21-000003.txt","0000072971-21-000003","0000072971-21-000003.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297121000003/0000072971-21-000003.txt","2021-01-08","2021-01-08","1/8/2021 9:56:08 PM","34","8-K","001-02979","21518148","8.01,9.01","XBRL","1638039","1","1","wfc-20210108.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312520324609/0001193125-20-324609.txt","0001193125-20-324609","0001193125-20-324609.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312520324609/0001193125-20-324609.txt","2020-12-22","2020-12-21","12/22/2020 9:45:32 PM","34","8-K","001-06880","201408553","8.01,9.01","XBRL","299326","1","1","d49107d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312520318716/0001193125-20-318716.txt","0001193125-20-318716","0001193125-20-318716.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312520318716/0001193125-20-318716.txt","2020-12-16","2020-12-16","12/16/2020 3:18:03 PM","34","8-K","001-02979","201391484","5.03,9.01","XBRL","332568","1","1","d29924d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312520313440/0001193125-20-313440.txt","0001193125-20-313440","0001193125-20-313440.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312520313440/0001193125-20-313440.txt","2020-12-09","2020-12-09","12/9/2020 2:41:07 PM","34","8-K","001-06880","201377085","7.01,9.01","XBRL","4020398","1","1","d90055d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465920133443/0001104659-20-133443.txt","0001104659-20-133443","0001104659-20-133443.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465920133443/0001104659-20-133443.txt","2020-12-09","2020-12-09","12/9/2020 2:07:27 PM","34","8-K","001-06880","201377029","8.01,9.01","XBRL","350194","1","1","tm2037930d1_8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713120010368/0001387131-20-010368.txt","0001387131-20-010368","0001387131-20-010368.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713120010368/0001387131-20-010368.txt","2020-11-30","2020-11-25","11/30/2020 8:00:13 PM","34","8-K","001-02979","201357897","9.01","XBRL","564393","1","1","wfc-8k_113020.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297120000366/0000072971-20-000366.txt","0000072971-20-000366","0000072971-20-000366.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297120000366/0000072971-20-000366.txt","2020-11-19","2020-11-16","11/19/2020 9:11:22 PM","34","8-K","001-02979","201328940","5.04,9.01","XBRL","1407446","1","1","wfc-20201116.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000151/0000713676-20-000151.txt","0000713676-20-000151","0000713676-20-000151.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000151/0000713676-20-000151.txt","2020-11-19","2020-11-15","11/19/2020 9:03:36 PM","34","8-K","001-09718","201328833","1.01,9.01","XBRL","1013529","1","1","a8-k1119bbva.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000142/0000713676-20-000142.txt","0000713676-20-000142","0000713676-20-000142.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000142/0000713676-20-000142.txt","2020-11-16","2020-11-16","11/16/2020 4:15:15 PM","34","8-K","001-09718","201314618","7.01,9.01","XBRL","4254752","1","1","a8-k1116projectmagnet.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312520286983/0001193125-20-286983.txt","0001193125-20-286983","0001193125-20-286983.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312520286983/0001193125-20-286983.txt","2020-11-05","2020-09-30","11/5/2020 10:07:05 PM","34","10-Q","001-06880","201291476","","XBRL","28123523","1","1","d947218d10q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297120000340/0000072971-20-000340.txt","0000072971-20-000340","0000072971-20-000340.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297120000340/0000072971-20-000340.txt","2020-11-05","2020-11-05","11/5/2020 1:06:46 PM","34","8-K","001-02979","201288789","8.01,9.01","XBRL","1085499","1","1","wfc-20201105.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000139/0000713676-20-000139.txt","0000713676-20-000139","0000713676-20-000139.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000139/0000713676-20-000139.txt","2020-11-03","2020-09-30","11/3/2020 3:15:47 PM","34","10-Q","001-09718","201282199","","XBRL","40991158","1","1","pncq3202010-q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297120000338/0000072971-20-000338.txt","0000072971-20-000338","0000072971-20-000338.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297120000338/0000072971-20-000338.txt","2020-11-02","2020-09-30","11/2/2020 9:09:12 PM","34","10-Q","001-02979","201280546","","XBRL","78489868","1","1","wfc-20200930.htm","FORM 10-Q"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085820000071/0000070858-20-000071.txt","0000070858-20-000071","0000070858-20-000071.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085820000071/0000070858-20-000071.txt","2020-10-30","2020-09-30","10/30/2020 8:57:16 PM","34","10-Q","001-06523","201278022","","XBRL","54032095","1","1","bac-20200930.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713120009477/0001387131-20-009477.txt","0001387131-20-009477","0001387131-20-009477.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713120009477/0001387131-20-009477.txt","2020-10-30","2020-10-30","10/30/2020 7:07:54 PM","34","8-K","001-02979","201276902","9.01","XBRL","617408","1","1","wfc-8k_103020.htm","CURRENT REPORT"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000119312520281105/0001193125-20-281105.txt","0001193125-20-281105","0001193125-20-281105.txt","./www.sec.gov/Archives/edgar/data/0000070858/000119312520281105/0001193125-20-281105.txt","2020-10-29","2020-10-29","10/29/2020 8:40:01 PM","34","8-K","001-06523","201273143","3.03,5.03,8.01,9.01","XBRL","539761","1","1","d12431d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312520279311/0001193125-20-279311.txt","0001193125-20-279311","0001193125-20-279311.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312520279311/0001193125-20-279311.txt","2020-10-28","2020-10-27","10/28/2020 2:40:05 PM","34","8-K","001-02979","201266737","5.03,9.01","XBRL","979716","1","1","d901087d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465920118377/0001104659-20-118377.txt","0001104659-20-118377","0001104659-20-118377.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465920118377/0001104659-20-118377.txt","2020-10-27","2020-10-26","10/27/2020 11:37:38 AM","34","8-K","001-06880","201262051","3.03,5.03,8.01,9.01","XBRL","845090","1","1","tm2034145d1_8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000135/0000713676-20-000135.txt","0000713676-20-000135","0000713676-20-000135.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000135/0000713676-20-000135.txt","2020-10-14","2020-10-14","10/14/2020 4:13:10 PM","34","8-K","001-09718","201238596","2.02,8.01,9.01","XBRL","7743714","1","1","q320208-kfs.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297120000332/0000072971-20-000332.txt","0000072971-20-000332","0000072971-20-000332.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297120000332/0000072971-20-000332.txt","2020-10-14","2020-10-14","10/14/2020 11:45:47 AM","34","8-K","001-02979","201238224","2.02,9.01","XBRL","12624714","1","1","wfc-20201014.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000130/0000713676-20-000130.txt","0000713676-20-000130","0000713676-20-000130.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000130/0000713676-20-000130.txt","2020-10-14","2020-10-14","10/14/2020 10:54:12 AM","34","8-K","001-09718","201238195","2.02,9.01","XBRL","1310064","1","1","q320208-kfh.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312520268950/0001193125-20-268950.txt","0001193125-20-268950","0001193125-20-268950.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312520268950/0001193125-20-268950.txt","2020-10-14","2020-10-14","10/14/2020 10:52:12 AM","34","8-K","001-06880","201238194","2.02,9.01","XBRL","12337443","1","1","d36659d8k.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085820000065/0000070858-20-000065.txt","0000070858-20-000065","0000070858-20-000065.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085820000065/0000070858-20-000065.txt","2020-10-14","2020-10-14","10/14/2020 10:46:17 AM","34","8-K","001-06523","201238193","2.02,7.01,9.01","XBRL","18217277","1","1","bac-20201014.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367620000122/0000713676-20-000122.txt","0000713676-20-000122","0000713676-20-000122.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367620000122/0000713676-20-000122.txt","2020-10-01","2020-10-01","10/1/2020 8:10:42 PM","34","8-K","001-09718","201215983","5.02","XBRL","228771","1","1","a8-k101bod.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085820000061/0000070858-20-000061.txt","0000070858-20-000061","0000070858-20-000061.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085820000061/0000070858-20-000061.txt","2020-09-28","2020-09-23","9/28/2020 9:22:45 PM","34","8-K","001-06523","201205345","5.03,9.01","XBRL","844682","1","1","bac-20200923.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312520246024/0001193125-20-246024.txt","0001193125-20-246024","0001193125-20-246024.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312520246024/0001193125-20-246024.txt","2020-09-15","2020-09-15","9/15/2020 5:00:40 PM","34","8-K","001-06880","201175489","7.01,9.01","XBRL","9640290","1","1","d24555d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713120007743/0001387131-20-007743.txt","0001387131-20-007743","0001387131-20-007743.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713120007743/0001387131-20-007743.txt","2020-08-21","2020-08-21","8/21/2020 7:03:23 PM","34","8-K","001-02979","201123101","9.01","XBRL","583477","1","1","wfc-8k_082120.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297120000320/0000072971-20-000320.txt","0000072971-20-000320","0000072971-20-000320.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297120000320/0000072971-20-000320.txt","2020-08-21","2020-08-20","8/21/2020 1:08:10 PM","34","8-K","001-02979","201121607","5.02,9.01","XBRL","781249","1","1","wfc08-21x20form8xk.htm","8-K"
